treatment,risk,replicate_id
No_vaccine,0.012533333333333334,428
Moderna,8e-4,429
No_vaccine,0.011933333333333334,429
Moderna,7.333333333333333e-4,430
No_vaccine,0.0126,430
Moderna,4e-4,431
No_vaccine,0.012933333333333333,431
Moderna,8.666666666666666e-4,432
No_vaccine,0.013133333333333334,432
Moderna,4.6666666666666666e-4,433
No_vaccine,0.0136,433
Moderna,6.666666666666666e-4,434
No_vaccine,0.011933333333333334,434
Moderna,7.333333333333333e-4,435
No_vaccine,0.0122,435
Moderna,7.333333333333333e-4,436
No_vaccine,0.011933333333333334,436
Moderna,6.666666666666666e-4,437
No_vaccine,0.012733333333333333,437
Moderna,7.333333333333333e-4,438
No_vaccine,0.010733333333333333,438
Moderna,2.666666666666667e-4,439
No_vaccine,0.013066666666666667,439
Moderna,0.0010666666666666667,440
No_vaccine,0.0132,440
Moderna,9.333333333333333e-4,441
No_vaccine,0.010733333333333333,441
Moderna,0.001,442
No_vaccine,0.0128,442
Moderna,8.666666666666666e-4,443
No_vaccine,0.013533333333333333,443
Moderna,6e-4,444
No_vaccine,0.012866666666666667,444
Moderna,9.333333333333333e-4,445
No_vaccine,0.012133333333333333,445
Moderna,0.0012,446
No_vaccine,0.013266666666666666,446
Moderna,6e-4,447
No_vaccine,0.011533333333333333,447
Moderna,5.333333333333334e-4,448
No_vaccine,0.012133333333333333,448
Moderna,0.001,449
No_vaccine,0.013266666666666666,449
Moderna,4e-4,450
No_vaccine,0.010733333333333333,450
Moderna,5.333333333333334e-4,451
No_vaccine,0.012333333333333333,451
Moderna,6e-4,452
No_vaccine,0.013333333333333334,452
Moderna,5.333333333333334e-4,453
No_vaccine,0.013666666666666667,453
Moderna,0.001,454
No_vaccine,0.0132,454
Moderna,6.666666666666666e-4,455
No_vaccine,0.011266666666666666,455
Moderna,8e-4,456
No_vaccine,0.011266666666666666,456
Moderna,7.333333333333333e-4,457
No_vaccine,0.012333333333333333,457
Moderna,5.333333333333334e-4,458
No_vaccine,0.012466666666666666,458
Moderna,6.666666666666666e-4,459
No_vaccine,0.012933333333333333,459
Moderna,5.333333333333334e-4,460
No_vaccine,0.0114,460
Moderna,9.333333333333333e-4,461
No_vaccine,0.0124,461
Moderna,6.666666666666666e-4,462
No_vaccine,0.015066666666666667,462
Moderna,9.333333333333333e-4,463
No_vaccine,0.0126,463
Moderna,0.001,464
No_vaccine,0.0126,464
Moderna,0.0012,465
No_vaccine,0.012333333333333333,465
Moderna,5.333333333333334e-4,466
No_vaccine,0.012266666666666667,466
Moderna,6e-4,467
No_vaccine,0.011866666666666666,467
Moderna,5.333333333333334e-4,468
No_vaccine,0.012533333333333334,468
Moderna,0.001,469
No_vaccine,0.011733333333333333,469
Moderna,8e-4,470
No_vaccine,0.013533333333333333,470
Moderna,8e-4,471
No_vaccine,0.012933333333333333,471
Moderna,4.6666666666666666e-4,472
No_vaccine,0.0124,472
Moderna,6.666666666666666e-4,473
No_vaccine,0.012666666666666666,473
Moderna,7.333333333333333e-4,474
No_vaccine,0.010933333333333333,474
Moderna,9.333333333333333e-4,475
No_vaccine,0.0126,475
Moderna,5.333333333333334e-4,476
No_vaccine,0.012333333333333333,476
Moderna,0.001,477
No_vaccine,0.012466666666666666,477
Moderna,8e-4,478
No_vaccine,0.012133333333333333,478
Moderna,5.333333333333334e-4,479
No_vaccine,0.0132,479
Moderna,6.666666666666666e-4,480
No_vaccine,0.011266666666666666,480
Moderna,4.6666666666666666e-4,481
No_vaccine,0.012266666666666667,481
Moderna,9.333333333333333e-4,482
No_vaccine,0.014133333333333333,482
Moderna,0.001,483
No_vaccine,0.013133333333333334,483
Moderna,9.333333333333333e-4,484
No_vaccine,0.0134,484
Moderna,0.001,485
No_vaccine,0.0122,485
Moderna,4e-4,486
No_vaccine,0.011066666666666667,486
Moderna,7.333333333333333e-4,487
No_vaccine,0.012333333333333333,487
Moderna,6.666666666666666e-4,488
No_vaccine,0.0122,488
Moderna,0.001,489
No_vaccine,0.011533333333333333,489
Moderna,0.001,490
No_vaccine,0.011133333333333334,490
Moderna,6.666666666666666e-4,491
No_vaccine,0.012266666666666667,491
Moderna,0.0014,492
No_vaccine,0.0134,492
Moderna,9.333333333333333e-4,493
No_vaccine,0.014066666666666667,493
Moderna,5.333333333333334e-4,494
No_vaccine,0.012,494
Moderna,8e-4,495
No_vaccine,0.013133333333333334,495
Moderna,6.666666666666666e-4,496
No_vaccine,0.013533333333333333,496
Moderna,8e-4,497
No_vaccine,0.012866666666666667,497
Moderna,6e-4,498
No_vaccine,0.012666666666666666,498
Moderna,2.666666666666667e-4,499
No_vaccine,0.011466666666666667,499
Moderna,6.666666666666666e-4,500
No_vaccine,0.0122,500
Moderna,6e-4,501
No_vaccine,0.010933333333333333,501
Moderna,4e-4,502
No_vaccine,0.0124,502
Moderna,4e-4,503
No_vaccine,0.012133333333333333,503
Moderna,4.6666666666666666e-4,504
No_vaccine,0.0124,504
Moderna,8.666666666666666e-4,505
No_vaccine,0.0136,505
Moderna,7.333333333333333e-4,506
No_vaccine,0.0134,506
Moderna,6e-4,507
No_vaccine,0.012133333333333333,507
Moderna,7.333333333333333e-4,508
No_vaccine,0.011866666666666666,508
Moderna,5.333333333333334e-4,509
No_vaccine,0.010866666666666667,509
Moderna,8.666666666666666e-4,510
No_vaccine,0.011133333333333334,510
Moderna,0.0011333333333333334,511
No_vaccine,0.011066666666666667,511
Moderna,8.666666666666666e-4,512
No_vaccine,0.012266666666666667,512
Moderna,0.001,513
No_vaccine,0.012866666666666667,513
Moderna,7.333333333333333e-4,514
No_vaccine,0.0128,514
Moderna,0.0010666666666666667,515
No_vaccine,0.012533333333333334,515
Moderna,9.333333333333333e-4,516
No_vaccine,0.013333333333333334,516
Moderna,8.666666666666666e-4,517
No_vaccine,0.013866666666666666,517
Moderna,8.666666666666666e-4,518
No_vaccine,0.0124,518
Moderna,6e-4,519
No_vaccine,0.012866666666666667,519
Moderna,4.6666666666666666e-4,520
No_vaccine,0.0124,520
Moderna,0.001,521
No_vaccine,0.013133333333333334,521
Moderna,0.0010666666666666667,522
No_vaccine,0.011666666666666667,522
Moderna,4.6666666666666666e-4,523
No_vaccine,0.011,523
Moderna,9.333333333333333e-4,524
No_vaccine,0.011733333333333333,524
Moderna,8e-4,525
No_vaccine,0.013666666666666667,525
Moderna,8e-4,526
No_vaccine,0.012533333333333334,526
Moderna,0.001,527
No_vaccine,0.014333333333333333,527
Moderna,8.666666666666666e-4,528
No_vaccine,0.011666666666666667,528
Moderna,7.333333333333333e-4,529
No_vaccine,0.012133333333333333,529
Moderna,7.333333333333333e-4,530
No_vaccine,0.0114,530
Moderna,4.6666666666666666e-4,531
No_vaccine,0.011933333333333334,531
Moderna,7.333333333333333e-4,532
No_vaccine,0.013,532
Moderna,6e-4,533
No_vaccine,0.013533333333333333,533
Moderna,0.0010666666666666667,534
No_vaccine,0.0128,534
Moderna,7.333333333333333e-4,535
No_vaccine,0.014333333333333333,535
Moderna,4.6666666666666666e-4,536
No_vaccine,0.013133333333333334,536
Moderna,8e-4,537
No_vaccine,0.012,537
Moderna,6e-4,538
No_vaccine,0.011733333333333333,538
Moderna,8e-4,539
No_vaccine,0.013133333333333334,539
Moderna,9.333333333333333e-4,540
No_vaccine,0.0112,540
Moderna,3.333333333333333e-4,541
No_vaccine,0.011266666666666666,541
Moderna,7.333333333333333e-4,542
No_vaccine,0.0122,542
Moderna,8.666666666666666e-4,543
No_vaccine,0.012733333333333333,543
Moderna,9.333333333333333e-4,544
No_vaccine,0.011333333333333334,544
Moderna,8e-4,545
No_vaccine,0.0126,545
Moderna,3.333333333333333e-4,546
No_vaccine,0.012333333333333333,546
Moderna,0.0010666666666666667,547
No_vaccine,0.011266666666666666,547
Moderna,7.333333333333333e-4,548
No_vaccine,0.011533333333333333,548
Moderna,6e-4,549
No_vaccine,0.0126,549
Moderna,3.333333333333333e-4,550
No_vaccine,0.011466666666666667,550
Moderna,5.333333333333334e-4,551
No_vaccine,0.012333333333333333,551
Moderna,5.333333333333334e-4,552
No_vaccine,0.012466666666666666,552
Moderna,6e-4,553
No_vaccine,0.0128,553
Moderna,6.666666666666666e-4,554
No_vaccine,0.012733333333333333,554
Moderna,6.666666666666666e-4,555
No_vaccine,0.013,555
Moderna,8.666666666666666e-4,556
No_vaccine,0.0136,556
Moderna,6e-4,557
No_vaccine,0.013066666666666667,557
Moderna,9.333333333333333e-4,558
No_vaccine,0.010933333333333333,558
Moderna,9.333333333333333e-4,559
No_vaccine,0.0118,559
Moderna,6e-4,560
No_vaccine,0.013066666666666667,560
Moderna,5.333333333333334e-4,561
No_vaccine,0.011866666666666666,561
Moderna,9.333333333333333e-4,562
No_vaccine,0.013066666666666667,562
Moderna,5.333333333333334e-4,563
No_vaccine,0.011733333333333333,563
Moderna,6.666666666666666e-4,564
No_vaccine,0.0114,564
Moderna,9.333333333333333e-4,565
No_vaccine,0.012933333333333333,565
Moderna,4.6666666666666666e-4,566
No_vaccine,0.013533333333333333,566
Moderna,6e-4,567
No_vaccine,0.0138,567
Moderna,4e-4,568
No_vaccine,0.011333333333333334,568
Moderna,5.333333333333334e-4,569
No_vaccine,0.012133333333333333,569
Moderna,8e-4,570
No_vaccine,0.0152,570
Moderna,8e-4,571
No_vaccine,0.011466666666666667,571
Moderna,8.666666666666666e-4,572
No_vaccine,0.012333333333333333,572
Moderna,6.666666666666666e-4,573
No_vaccine,0.012266666666666667,573
Moderna,5.333333333333334e-4,574
No_vaccine,0.011333333333333334,574
Moderna,7.333333333333333e-4,575
No_vaccine,0.013133333333333334,575
Moderna,6e-4,576
No_vaccine,0.0126,576
Moderna,4e-4,577
No_vaccine,0.013,577
Moderna,6e-4,578
No_vaccine,0.013133333333333334,578
Moderna,8.666666666666666e-4,579
No_vaccine,0.0112,579
Moderna,6.666666666666666e-4,580
No_vaccine,0.012266666666666667,580
Moderna,8.666666666666666e-4,581
No_vaccine,0.011866666666666666,581
Moderna,9.333333333333333e-4,582
No_vaccine,0.013333333333333334,582
Moderna,0.0010666666666666667,583
No_vaccine,0.011733333333333333,583
Moderna,8e-4,584
No_vaccine,0.0128,584
Moderna,0.0014666666666666667,585
No_vaccine,0.0126,585
Moderna,9.333333333333333e-4,586
No_vaccine,0.011533333333333333,586
Moderna,8.666666666666666e-4,587
No_vaccine,0.012066666666666667,587
Moderna,6.666666666666666e-4,588
No_vaccine,0.012266666666666667,588
Moderna,8e-4,589
No_vaccine,0.012333333333333333,589
Moderna,5.333333333333334e-4,590
No_vaccine,0.012066666666666667,590
Moderna,0.0011333333333333334,591
No_vaccine,0.012533333333333334,591
Moderna,9.333333333333333e-4,592
No_vaccine,0.013066666666666667,592
Moderna,4.6666666666666666e-4,593
No_vaccine,0.0124,593
Moderna,4.6666666666666666e-4,594
No_vaccine,0.0112,594
Moderna,9.333333333333333e-4,595
No_vaccine,0.012533333333333334,595
Moderna,4.6666666666666666e-4,596
No_vaccine,0.012866666666666667,596
Moderna,7.333333333333333e-4,597
No_vaccine,0.012,597
Moderna,6.666666666666666e-4,598
No_vaccine,0.012333333333333333,598
Moderna,6.666666666666666e-4,599
No_vaccine,0.011933333333333334,599
Moderna,0.0010666666666666667,600
No_vaccine,0.0108,600
Moderna,5.333333333333334e-4,601
No_vaccine,0.0126,601
Moderna,8e-4,602
No_vaccine,0.013266666666666666,602
Moderna,8e-4,603
No_vaccine,0.0132,603
Moderna,6e-4,604
No_vaccine,0.011733333333333333,604
Moderna,7.333333333333333e-4,605
No_vaccine,0.012333333333333333,605
Moderna,6e-4,606
No_vaccine,0.011533333333333333,606
Moderna,8e-4,607
No_vaccine,0.013333333333333334,607
Moderna,9.333333333333333e-4,608
No_vaccine,0.011733333333333333,608
Moderna,6.666666666666666e-4,609
No_vaccine,0.013,609
Moderna,7.333333333333333e-4,610
No_vaccine,0.015066666666666667,610
Moderna,8.666666666666666e-4,611
No_vaccine,0.0126,611
Moderna,5.333333333333334e-4,612
No_vaccine,0.0114,612
Moderna,8.666666666666666e-4,613
No_vaccine,0.011333333333333334,613
Moderna,2.666666666666667e-4,614
No_vaccine,0.013733333333333334,614
Moderna,7.333333333333333e-4,615
No_vaccine,0.012266666666666667,615
Moderna,6.666666666666666e-4,616
No_vaccine,0.011466666666666667,616
Moderna,0.0011333333333333334,617
No_vaccine,0.013066666666666667,617
Moderna,8e-4,618
No_vaccine,0.013133333333333334,618
Moderna,4.6666666666666666e-4,619
No_vaccine,0.011333333333333334,619
Moderna,0.0012,620
No_vaccine,0.012133333333333333,620
Moderna,4.6666666666666666e-4,621
No_vaccine,0.0128,621
Moderna,0.0010666666666666667,622
No_vaccine,0.012133333333333333,622
Moderna,7.333333333333333e-4,623
No_vaccine,0.013266666666666666,623
Moderna,6.666666666666666e-4,624
No_vaccine,0.011666666666666667,624
Moderna,8.666666666666666e-4,625
No_vaccine,0.012533333333333334,625
Moderna,2e-4,626
No_vaccine,0.0132,626
Moderna,8e-4,627
No_vaccine,0.011733333333333333,627
Moderna,4e-4,628
No_vaccine,0.012333333333333333,628
Moderna,0.001,629
No_vaccine,0.0106,629
Moderna,8e-4,630
No_vaccine,0.011866666666666666,630
Moderna,4.6666666666666666e-4,631
No_vaccine,0.0126,631
Moderna,0.001,632
No_vaccine,0.011866666666666666,632
Moderna,7.333333333333333e-4,633
No_vaccine,0.011733333333333333,633
Moderna,0.0010666666666666667,634
No_vaccine,0.011533333333333333,634
Moderna,5.333333333333334e-4,635
No_vaccine,0.0116,635
Moderna,7.333333333333333e-4,636
No_vaccine,0.013266666666666666,636
Moderna,8e-4,637
No_vaccine,0.011266666666666666,637
Moderna,9.333333333333333e-4,638
No_vaccine,0.011666666666666667,638
Moderna,8e-4,639
No_vaccine,0.013466666666666667,639
Moderna,5.333333333333334e-4,640
No_vaccine,0.012133333333333333,640
Moderna,8e-4,641
No_vaccine,0.013066666666666667,641
Moderna,8.666666666666666e-4,642
No_vaccine,0.0136,642
Moderna,7.333333333333333e-4,643
No_vaccine,0.012133333333333333,643
Moderna,8e-4,644
No_vaccine,0.011533333333333333,644
Moderna,6.666666666666666e-4,645
No_vaccine,0.011333333333333334,645
Moderna,6.666666666666666e-4,646
No_vaccine,0.0128,646
Moderna,4.6666666666666666e-4,647
No_vaccine,0.015066666666666667,647
Moderna,8.666666666666666e-4,648
No_vaccine,0.011533333333333333,648
Moderna,4.6666666666666666e-4,649
No_vaccine,0.0128,649
Moderna,6.666666666666666e-4,650
No_vaccine,0.010866666666666667,650
Moderna,7.333333333333333e-4,651
No_vaccine,0.010133333333333333,651
Moderna,0.0014666666666666667,652
No_vaccine,0.0146,652
Moderna,6.666666666666666e-4,653
No_vaccine,0.013066666666666667,653
Moderna,9.333333333333333e-4,654
No_vaccine,0.012133333333333333,654
Moderna,4.6666666666666666e-4,655
No_vaccine,0.012066666666666667,655
Moderna,6.666666666666666e-4,656
No_vaccine,0.011733333333333333,656
Moderna,8.666666666666666e-4,657
No_vaccine,0.012333333333333333,657
Moderna,6.666666666666666e-4,658
No_vaccine,0.0116,658
Moderna,9.333333333333333e-4,659
No_vaccine,0.011266666666666666,659
Moderna,0.001,660
No_vaccine,0.011933333333333334,660
Moderna,5.333333333333334e-4,661
No_vaccine,0.012533333333333334,661
Moderna,8e-4,662
No_vaccine,0.011466666666666667,662
Moderna,0.001,663
No_vaccine,0.014533333333333334,663
Moderna,0.001,664
No_vaccine,0.0138,664
Moderna,3.333333333333333e-4,665
No_vaccine,0.0134,665
Moderna,5.333333333333334e-4,666
No_vaccine,0.0136,666
Moderna,7.333333333333333e-4,667
No_vaccine,0.012266666666666667,667
Moderna,6.666666666666666e-4,668
No_vaccine,0.0134,668
Moderna,4.6666666666666666e-4,669
No_vaccine,0.0122,669
Moderna,6.666666666666666e-4,670
No_vaccine,0.012466666666666666,670
Moderna,8e-4,671
No_vaccine,0.013333333333333334,671
Moderna,0.0011333333333333334,672
No_vaccine,0.011533333333333333,672
Moderna,8e-4,673
No_vaccine,0.011866666666666666,673
Moderna,4.6666666666666666e-4,674
No_vaccine,0.0118,674
Moderna,7.333333333333333e-4,675
No_vaccine,0.013,675
Moderna,9.333333333333333e-4,676
No_vaccine,0.012,676
Moderna,8.666666666666666e-4,677
No_vaccine,0.010866666666666667,677
Moderna,0.001,678
No_vaccine,0.012133333333333333,678
Moderna,8.666666666666666e-4,679
No_vaccine,0.012733333333333333,679
Moderna,7.333333333333333e-4,680
No_vaccine,0.012266666666666667,680
Moderna,7.333333333333333e-4,681
No_vaccine,0.012333333333333333,681
Moderna,4e-4,682
No_vaccine,0.011333333333333334,682
Moderna,4.6666666666666666e-4,683
No_vaccine,0.0136,683
Moderna,7.333333333333333e-4,684
No_vaccine,0.011733333333333333,684
Moderna,5.333333333333334e-4,685
No_vaccine,0.012466666666666666,685
Moderna,5.333333333333334e-4,686
No_vaccine,0.012466666666666666,686
Moderna,4.6666666666666666e-4,687
No_vaccine,0.0122,687
Moderna,7.333333333333333e-4,688
No_vaccine,0.0122,688
Moderna,9.333333333333333e-4,689
No_vaccine,0.012933333333333333,689
Moderna,6.666666666666666e-4,690
No_vaccine,0.013933333333333334,690
Moderna,8e-4,691
No_vaccine,0.012933333333333333,691
Moderna,7.333333333333333e-4,692
No_vaccine,0.0116,692
Moderna,6.666666666666666e-4,693
No_vaccine,0.012133333333333333,693
Moderna,8e-4,694
No_vaccine,0.0114,694
Moderna,7.333333333333333e-4,695
No_vaccine,0.0112,695
Moderna,2.666666666666667e-4,696
No_vaccine,0.009933333333333334,696
Moderna,9.333333333333333e-4,697
No_vaccine,0.011933333333333334,697
Moderna,7.333333333333333e-4,698
No_vaccine,0.011733333333333333,698
Moderna,7.333333333333333e-4,699
No_vaccine,0.0126,699
Moderna,7.333333333333333e-4,700
No_vaccine,0.012266666666666667,700
Moderna,0.001,701
No_vaccine,0.012733333333333333,701
Moderna,8.666666666666666e-4,702
No_vaccine,0.011866666666666666,702
Moderna,7.333333333333333e-4,703
No_vaccine,0.012133333333333333,703
Moderna,3.333333333333333e-4,704
No_vaccine,0.011866666666666666,704
Moderna,6e-4,705
No_vaccine,0.011,705
Moderna,8e-4,706
No_vaccine,0.012533333333333334,706
Moderna,5.333333333333334e-4,707
No_vaccine,0.012,707
Moderna,9.333333333333333e-4,708
No_vaccine,0.011133333333333334,708
Moderna,8e-4,709
No_vaccine,0.0132,709
Moderna,6.666666666666666e-4,710
No_vaccine,0.011666666666666667,710
Moderna,4.6666666666666666e-4,711
No_vaccine,0.013533333333333333,711
Moderna,6e-4,712
No_vaccine,0.012133333333333333,712
Moderna,4.6666666666666666e-4,713
No_vaccine,0.012733333333333333,713
Moderna,8e-4,714
No_vaccine,0.011933333333333334,714
Moderna,6.666666666666666e-4,715
No_vaccine,0.0136,715
Moderna,8e-4,716
No_vaccine,0.012866666666666667,716
Moderna,9.333333333333333e-4,717
No_vaccine,0.012466666666666666,717
Moderna,8.666666666666666e-4,718
No_vaccine,0.012733333333333333,718
Moderna,8.666666666666666e-4,719
No_vaccine,0.012866666666666667,719
Moderna,6e-4,720
No_vaccine,0.013133333333333334,720
Moderna,6.666666666666666e-4,721
No_vaccine,0.0116,721
Moderna,7.333333333333333e-4,722
No_vaccine,0.013266666666666666,722
Moderna,8.666666666666666e-4,723
No_vaccine,0.0106,723
Moderna,8.666666666666666e-4,724
No_vaccine,0.012466666666666666,724
Moderna,5.333333333333334e-4,725
No_vaccine,0.012933333333333333,725
Moderna,0.0011333333333333334,726
No_vaccine,0.012133333333333333,726
Moderna,6e-4,727
No_vaccine,0.0126,727
Moderna,8e-4,728
No_vaccine,0.0108,728
Moderna,8.666666666666666e-4,729
No_vaccine,0.012133333333333333,729
Moderna,4e-4,730
No_vaccine,0.011333333333333334,730
Moderna,0.0011333333333333334,731
No_vaccine,0.012133333333333333,731
Moderna,6.666666666666666e-4,732
No_vaccine,0.012866666666666667,732
Moderna,4.6666666666666666e-4,733
No_vaccine,0.011666666666666667,733
Moderna,8e-4,734
No_vaccine,0.012266666666666667,734
Moderna,1.3333333333333334e-4,735
No_vaccine,0.013533333333333333,735
Moderna,5.333333333333334e-4,736
No_vaccine,0.013866666666666666,736
Moderna,6e-4,737
No_vaccine,0.0122,737
Moderna,6.666666666666666e-4,738
No_vaccine,0.012,738
Moderna,6.666666666666666e-4,739
No_vaccine,0.013333333333333334,739
Moderna,4e-4,740
No_vaccine,0.011533333333333333,740
Moderna,4.6666666666666666e-4,741
No_vaccine,0.011333333333333334,741
Moderna,7.333333333333333e-4,742
No_vaccine,0.011933333333333334,742
Moderna,5.333333333333334e-4,743
No_vaccine,0.012866666666666667,743
Moderna,7.333333333333333e-4,744
No_vaccine,0.012266666666666667,744
Moderna,6.666666666666666e-4,745
No_vaccine,0.011066666666666667,745
Moderna,8.666666666666666e-4,746
No_vaccine,0.013066666666666667,746
Moderna,8.666666666666666e-4,747
No_vaccine,0.012533333333333334,747
Moderna,0.0010666666666666667,748
No_vaccine,0.0104,748
Moderna,8e-4,749
No_vaccine,0.011666666666666667,749
Moderna,9.333333333333333e-4,750
No_vaccine,0.0116,750
Moderna,6.666666666666666e-4,751
No_vaccine,0.0124,751
Moderna,8.666666666666666e-4,752
No_vaccine,0.011866666666666666,752
Moderna,7.333333333333333e-4,753
No_vaccine,0.013333333333333334,753
Moderna,5.333333333333334e-4,754
No_vaccine,0.013133333333333334,754
